trip_id,time_s,phase,lon_deg,lat_deg,altitude_m,payload_kg
T009,1658.4640293604862,巡航,109.23182214583333,23.010459058333332,293.2289123535156,3.0
T009,1668.368794919995,巡航,109.23230736875,23.0114338375,293.2289123535156,3.0
T009,1678.2735604795037,巡航,109.23279259166667,23.012408616666665,293.2289123535156,3.0
T009,1688.1783260390125,巡航,109.23327781458333,23.013383395833333,293.2289123535156,3.0
T009,1698.0830915985212,巡航,109.2337630375,23.014358174999998,293.2289123535156,3.0
T009,1707.98785715803,巡航,109.23424826041666,23.015332954166666,293.2289123535156,3.0
T009,1717.8926227175386,巡航,109.23473348333334,23.01630773333333,293.2289123535156,3.0
T009,1727.7973882770475,巡航,109.23521870625001,23.0172825125,293.2289123535156,3.0
T009,1737.7021538365561,巡航,109.23570392916668,23.018257291666664,293.2289123535156,3.0
T009,1747.606919396065,巡航,109.23618915208334,23.019232070833333,293.2289123535156,3.0
T009,1757.5116849555736,巡航,109.236674375,23.02020685,293.2289123535156,3.0
T009,1767.4164505150825,巡航,109.23715959791667,23.021181629166666,293.2289123535156,3.0
T009,1777.3212160745911,巡航,109.23764482083334,23.022156408333334,293.2289123535156,3.0
T009,1787.2259816341,巡航,109.23813004375,23.0231311875,293.2289123535156,3.0
T009,1797.1307471936086,巡航,109.23861526666667,23.024105966666667,293.2289123535156,3.0
T009,1807.0355127531175,巡航,109.23910048958334,23.025080745833332,293.2289123535156,3.0
T009,1816.940278312626,巡航,109.2395857125,23.026055525,293.2289123535156,3.0
T009,1826.845043872135,巡航,109.24007093541667,23.027030304166665,293.2289123535156,3.0
T009,1836.7498094316436,巡航,109.24055615833333,23.028005083333333,293.2289123535156,3.0
T009,1846.6545749911525,巡航,109.24104138125,23.028979862499998,293.2289123535156,3.0
T009,1856.559340550661,巡航,109.24152660416667,23.029954641666667,293.2289123535156,3.0
T009,1866.46410611017,巡航,109.24201182708333,23.03092942083333,293.2289123535156,3.0
T009,1876.3688716696788,巡航,109.24249705,23.0319042,293.2289123535156,3.0
T009,1886.2736372291874,巡航,109.24298227291668,23.032878979166668,293.2289123535156,3.0
T009,1896.178402788696,巡航,109.24346749583334,23.033853758333333,293.2289123535156,3.0
T009,1906.083168348205,巡航,109.24395271875001,23.0348285375,293.2289123535156,3.0
T009,1915.9879339077138,巡航,109.24443794166667,23.035803316666666,293.2289123535156,3.0
T009,1925.8926994672224,巡航,109.24492316458334,23.036778095833334,293.2289123535156,3.0
T009,1935.797465026731,巡航,109.2454083875,23.037752875,293.2289123535156,3.0
T009,1945.70223058624,巡航,109.24589361041667,23.038727654166667,293.2289123535156,3.0
T009,1955.6069961457488,巡航,109.24637883333334,23.039702433333332,293.2289123535156,3.0
T009,1965.5117617052574,巡航,109.24686405625,23.0406772125,293.2289123535156,3.0
T009,1975.416527264766,巡航,109.24734927916667,23.041651991666665,293.2289123535156,3.0
T009,1985.321292824275,巡航,109.24783450208334,23.042626770833333,293.2289123535156,3.0
T009,1995.2260583837838,巡航,109.248319725,23.043601549999998,293.2289123535156,3.0
T009,2005.1308239432924,巡航,109.24880494791667,23.044576329166667,293.2289123535156,3.0
T009,2015.0355895028013,巡航,109.24929017083333,23.045551108333335,293.2289123535156,3.0
T009,2024.94035506231,巡航,109.24977539375,23.0465258875,293.2289123535156,3.0
T009,2034.8451206218188,巡航,109.25026061666668,23.047500666666668,293.2289123535156,3.0
T009,2044.7498861813274,巡航,109.25074583958335,23.048475445833333,293.2289123535156,3.0
T009,2054.654651740836,巡航,109.25123106250001,23.049450225,293.2289123535156,3.0
T009,2064.559417300345,巡航,109.25171628541668,23.050425004166666,293.2289123535156,3.0
T009,2074.4641828598537,巡航,109.25220150833334,23.051399783333334,293.2289123535156,3.0
T009,2084.3689484193624,巡航,109.25268673125001,23.0523745625,293.2289123535156,3.0
T009,2094.273713978871,巡航,109.25317195416667,23.053349341666667,293.2289123535156,3.0
T009,2104.17847953838,巡航,109.25365717708334,23.054324120833332,293.2289123535156,3.0
T009,2114.0832450978887,巡航,109.2541424,23.0552989,293.2289123535156,3.0
T009,2114.0832450978887,下降,109.2541424,23.0552989,293.2289123535156,3.0
T009,2122.513766745024,下降,109.2541424,23.0552989,272.15260823567706,3.0
T009,2130.9442883921597,下降,109.2541424,23.0552989,251.07630411783856,3.0
T009,2139.374810039295,下降,109.2541424,23.0552989,230.0,3.0
T009,2139.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2149.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2159.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2169.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2179.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2189.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2199.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2209.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2219.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2229.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2239.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2249.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2259.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2269.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2279.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2289.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2299.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2309.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2319.374810039295,交接,109.2541424,23.0552989,230.0,3.0
T009,2319.374810039295,爬升,109.2541424,23.0552989,230.0,0.0
T009,2326.4002447452413,爬升,109.2541424,23.0552989,251.07630411783853,0.0
T009,2333.425679451187,爬升,109.2541424,23.0552989,272.15260823567706,0.0
T009,2340.4511141571334,爬升,109.2541424,23.0552989,293.2289123535156,0.0
T009,2340.4511141571334,巡航,109.2541424,23.0552989,293.2289123535156,0.0
T009,2350.355879716642,巡航,109.25365717708334,23.054324120833332,293.2289123535156,0.0
T009,2360.260645276151,巡航,109.25317195416667,23.053349341666667,293.2289123535156,0.0
T009,2370.1654108356597,巡航,109.25268673125001,23.0523745625,293.2289123535156,0.0
T009,2380.0701763951683,巡航,109.25220150833334,23.051399783333334,293.2289123535156,0.0
T009,2389.974941954677,巡航,109.25171628541668,23.050425004166666,293.2289123535156,0.0
T009,2399.8797075141856,巡航,109.25123106250001,23.049450225,293.2289123535156,0.0
T009,2409.7844730736947,巡航,109.25074583958335,23.048475445833333,293.2289123535156,0.0
T009,2419.6892386332033,巡航,109.25026061666668,23.047500666666668,293.2289123535156,0.0
T009,2429.594004192712,巡航,109.24977539375,23.0465258875,293.2289123535156,0.0
T009,2439.4987697522206,巡航,109.24929017083333,23.045551108333335,293.2289123535156,0.0
T009,2449.4035353117297,巡航,109.24880494791667,23.044576329166667,293.2289123535156,0.0
T009,2459.3083008712383,巡航,109.248319725,23.043601549999998,293.2289123535156,0.0
T009,2469.213066430747,巡航,109.24783450208334,23.042626770833333,293.2289123535156,0.0
T009,2479.1178319902556,巡航,109.24734927916667,23.041651991666665,293.2289123535156,0.0
T009,2489.0225975497647,巡航,109.24686405625,23.0406772125,293.2289123535156,0.0
T009,2498.9273631092733,巡航,109.24637883333334,23.039702433333332,293.2289123535156,0.0
T009,2508.832128668782,巡航,109.24589361041667,23.038727654166667,293.2289123535156,0.0
T009,2518.736894228291,巡航,109.2454083875,23.037752875,293.2289123535156,0.0
T009,2528.6416597877997,巡航,109.24492316458334,23.036778095833334,293.2289123535156,0.0
T009,2538.5464253473083,巡航,109.24443794166667,23.035803316666666,293.2289123535156,0.0
T009,2548.451190906817,巡航,109.24395271875001,23.0348285375,293.2289123535156,0.0
T009,2558.3559564663256,巡航,109.24346749583334,23.033853758333333,293.2289123535156,0.0
T009,2568.2607220258346,巡航,109.24298227291668,23.032878979166668,293.2289123535156,0.0
T009,2578.1654875853433,巡航,109.24249705,23.0319042,293.2289123535156,0.0
T009,2588.070253144852,巡航,109.24201182708333,23.03092942083333,293.2289123535156,0.0
T009,2597.975018704361,巡航,109.24152660416667,23.029954641666667,293.2289123535156,0.0
T009,2607.8797842638696,巡航,109.24104138125,23.028979862499998,293.2289123535156,0.0
T009,2617.7845498233783,巡航,109.24055615833333,23.028005083333333,293.2289123535156,0.0
T009,2627.689315382887,巡航,109.24007093541667,23.027030304166665,293.2289123535156,0.0
T009,2637.5940809423955,巡航,109.2395857125,23.026055525,293.2289123535156,0.0
T009,2647.4988465019046,巡航,109.23910048958334,23.025080745833332,293.2289123535156,0.0
T009,2657.4036120614132,巡航,109.23861526666667,23.024105966666667,293.2289123535156,0.0
T009,2667.308377620922,巡航,109.23813004375,23.0231311875,293.2289123535156,0.0
T009,2677.2131431804305,巡航,109.23764482083334,23.022156408333334,293.2289123535156,0.0
T009,2687.1179087399396,巡航,109.23715959791667,23.021181629166666,293.2289123535156,0.0
T009,2697.022674299448,巡航,109.236674375,23.02020685,293.2289123535156,0.0
T009,2706.927439858957,巡航,109.23618915208334,23.019232070833333,293.2289123535156,0.0
T009,2716.8322054184655,巡航,109.23570392916668,23.018257291666664,293.2289123535156,0.0
T009,2726.7369709779746,巡航,109.23521870625001,23.0172825125,293.2289123535156,0.0
T009,2736.641736537483,巡航,109.23473348333334,23.01630773333333,293.2289123535156,0.0
T009,2746.546502096992,巡航,109.23424826041666,23.015332954166666,293.2289123535156,0.0
T009,2756.451267656501,巡航,109.2337630375,23.014358174999998,293.2289123535156,0.0
T009,2766.3560332160096,巡航,109.23327781458333,23.013383395833333,293.2289123535156,0.0
T009,2776.260798775518,巡航,109.23279259166667,23.012408616666665,293.2289123535156,0.0
T009,2786.165564335027,巡航,109.23230736875,23.0114338375,293.2289123535156,0.0
T009,2796.0703298945355,巡航,109.23182214583333,23.010459058333332,293.2289123535156,0.0
T009,2805.9750954540445,巡航,109.23133692291667,23.009484279166667,293.2289123535156,0.0
T009,2815.879861013553,巡航,109.2308517,23.0085095,293.2289123535156,0.0
T009,2815.879861013553,下降,109.2308517,23.0085095,293.2289123535156,0.0
T009,2825.3386560051827,下降,109.2308517,23.0085095,269.58192487444194,0.0
T009,2834.797450996812,下降,109.2308517,23.0085095,245.9349373953683,0.0
T009,2844.2562459884416,下降,109.2308517,23.0085095,222.28794991629462,0.0
T009,2853.715040980071,下降,109.2308517,23.0085095,198.640962437221,0.0
T009,2863.1738359717006,下降,109.2308517,23.0085095,174.99397495814733,0.0
T009,2872.63263096333,下降,109.2308517,23.0085095,151.34698747907365,0.0
T009,2882.0914259549595,下降,109.2308517,23.0085095,127.69999999999999,0.0
T010,1390.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1400.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1410.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1420.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1430.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1440.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1450.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1460.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1470.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1480.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1490.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1500.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1510.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1520.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1530.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1540.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1550.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1560.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1570.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1580.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1590.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1600.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1610.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1620.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1630.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1640.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1650.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1660.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1670.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1680.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1690.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1700.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1710.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1720.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1730.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1740.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1750.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1760.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1770.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1780.4723251020891,准备装载,109.2308517,23.0085095,127.7,25.0
T010,1780.4723251020891,爬升,109.2308517,23.0085095,127.7,25.0
T010,1789.992358264524,爬升,109.2308517,23.0085095,156.2600994873047,25.0
T010,1799.5123914269589,爬升,109.2308517,23.0085095,184.82019897460938,25.0
T010,1809.032424589394,爬升,109.2308517,23.0085095,213.3802984619141,25.0
T010,1818.5524577518288,爬升,109.2308517,23.0085095,241.94039794921878,25.0
T010,1828.0724909142637,爬升,109.2308517,23.0085095,270.50049743652346,25.0
T010,1837.5925240766985,爬升,109.2308517,23.0085095,299.06059692382814,25.0
T010,1847.1125572391334,爬升,109.2308517,23.0085095,327.6206964111328,25.0
T010,1856.6325904015685,爬升,109.2308517,23.0085095,356.1807958984375,25.0
T010,1866.1526235640033,爬升,109.2308517,23.0085095,384.7408953857422,25.0
T010,1875.6726567264382,爬升,109.2308517,23.0085095,413.3009948730469,25.0
T010,1875.6726567264382,巡航,109.2308517,23.0085095,413.3009948730469,25.0
T010,1885.5266456424088,巡航,109.23189738,23.00942859,413.3009948730469,25.0
T010,1895.3806345583791,巡航,109.23294306,23.01034768,413.3009948730469,25.0
T010,1905.2346234743497,巡航,109.23398874,23.01126677,413.3009948730469,25.0
T010,1915.0886123903201,巡航,109.23503442,23.01218586,413.3009948730469,25.0
T010,1924.9426013062907,巡航,109.23608010000001,23.01310495,413.3009948730469,25.0
T010,1934.796590222261,巡航,109.23712578,23.01402404,413.3009948730469,25.0
T010,1944.6505791382317,巡航,109.23817146,23.01494313,413.3009948730469,25.0
T010,1954.504568054202,巡航,109.23921714000001,23.01586222,413.3009948730469,25.0
T010,1964.3585569701727,巡航,109.24026282,23.01678131,413.3009948730469,25.0
T010,1974.2125458861433,巡航,109.2413085,23.0177004,413.3009948730469,25.0
T010,1984.0665348021137,巡航,109.24235418,23.01861949,413.3009948730469,25.0
T010,1993.9205237180843,巡航,109.24339986,23.01953858,413.3009948730469,25.0
T010,2003.7745126340546,巡航,109.24444554,23.02045767,413.3009948730469,25.0
T010,2013.6285015500252,巡航,109.24549122,23.02137676,413.3009948730469,25.0
T010,2023.4824904659956,巡航,109.2465369,23.02229585,413.3009948730469,25.0
T010,2033.3364793819662,巡航,109.24758258,23.02321494,413.3009948730469,25.0
T010,2043.1904682979368,巡航,109.24862826,23.02413403,413.3009948730469,25.0
T010,2053.044457213907,巡航,109.24967394000001,23.02505312,413.3009948730469,25.0
T010,2062.898446129878,巡航,109.25071962,23.02597221,413.3009948730469,25.0
T010,2072.7524350458484,巡航,109.2517653,23.0268913,413.3009948730469,25.0
T010,2082.6064239618186,巡航,109.25281098,23.02781039,413.3009948730469,25.0
T010,2092.460412877789,巡航,109.25385666,23.02872948,413.3009948730469,25.0
T010,2102.3144017937598,巡航,109.25490234,23.02964857,413.3009948730469,25.0
T010,2112.1683907097304,巡航,109.25594802,23.03056766,413.3009948730469,25.0
T010,2122.0223796257005,巡航,109.25699370000001,23.03148675,413.3009948730469,25.0
T010,2131.876368541671,巡航,109.25803938,23.03240584,413.3009948730469,25.0
T010,2141.7303574576417,巡航,109.25908506,23.03332493,413.3009948730469,25.0
T010,2151.5843463736123,巡航,109.26013074000001,23.03424402,413.3009948730469,25.0
T010,2161.438335289583,巡航,109.26117642,23.03516311,413.3009948730469,25.0
T010,2171.292324205553,巡航,109.2622221,23.0360822,413.3009948730469,25.0
T010,2181.1463131215237,巡航,109.26326778,23.03700129,413.3009948730469,25.0
T010,2191.0003020374943,巡航,109.26431346,23.03792038,413.3009948730469,25.0
T010,2200.854290953465,巡航,109.26535914,23.03883947,413.3009948730469,25.0
T010,2210.7082798694355,巡航,109.26640482,23.03975856,413.3009948730469,25.0
T010,2220.5622687854056,巡航,109.26745050000001,23.04067765,413.3009948730469,25.0
T010,2230.4162577013763,巡航,109.26849618,23.04159674,413.3009948730469,25.0
T010,2240.270246617347,巡航,109.26954186,23.04251583,413.3009948730469,25.0
T010,2250.1242355333175,巡航,109.27058754000001,23.04343492,413.3009948730469,25.0
T010,2259.978224449288,巡航,109.27163322,23.04435401,413.3009948730469,25.0
T010,2269.832213365258,巡航,109.2726789,23.0452731,413.3009948730469,25.0
T010,2279.686202281229,巡航,109.27372458,23.04619219,413.3009948730469,25.0
T010,2289.5401911971994,巡航,109.27477026,23.04711128,413.3009948730469,25.0
T010,2299.3941801131696,巡航,109.27581594,23.04803037,413.3009948730469,25.0
T010,2309.24816902914,巡航,109.27686162,23.04894946,413.3009948730469,25.0
T010,2319.102157945111,巡航,109.27790730000001,23.04986855,413.3009948730469,25.0
T010,2328.9561468610814,巡航,109.27895298,23.05078764,413.3009948730469,25.0
T010,2338.810135777052,巡航,109.27999866,23.05170673,413.3009948730469,25.0
T010,2348.664124693022,巡航,109.28104434000001,23.05262582,413.3009948730469,25.0
T010,2358.5181136089927,巡航,109.28209002,23.05354491,413.3009948730469,25.0
T010,2368.3721025249633,巡航,109.2831357,23.054464,413.3009948730469,25.0
T010,2368.3721025249633,下降,109.2831357,23.054464,413.3009948730469,25.0
T010,2377.272168849833,下降,109.2831357,23.054464,391.0508290608724,25.0
T010,2386.172235174703,下降,109.2831357,23.054464,368.8006632486979,25.0
T010,2395.072301499573,下降,109.2831357,23.054464,346.5504974365234,25.0
T010,2403.9723678244422,下降,109.2831357,23.054464,324.300331624349,25.0
T010,2412.872434149312,下降,109.2831357,23.054464,302.0501658121745,25.0
T010,2421.772500474182,下降,109.2831357,23.054464,279.8,25.0
T010,2421.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2431.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2441.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2451.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2461.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2471.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2481.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2491.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2501.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2511.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2521.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2531.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2541.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2551.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2561.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2571.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2581.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2591.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2601.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2611.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2621.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2631.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2641.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2651.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2661.772500474182,交接,109.2831357,23.054464,279.8,25.0
T010,2661.772500474182,爬升,109.2831357,23.054464,279.8,0.0
T010,2670.6725667990518,爬升,109.2831357,23.054464,306.50019897460936,0.0
T010,2679.5726331239216,爬升,109.2831357,23.054464,333.20039794921877,0.0
T010,2688.472699448791,爬升,109.2831357,23.054464,359.9005969238282,0.0
T010,2697.372765773661,爬升,109.2831357,23.054464,386.6007958984375,0.0
T010,2706.2728320985307,爬升,109.2831357,23.054464,413.3009948730469,0.0
T010,2706.2728320985307,巡航,109.2831357,23.054464,413.3009948730469,0.0
T010,2716.1268210145013,巡航,109.28209002,23.05354491,413.3009948730469,0.0
T010,2725.980809930472,巡航,109.28104434000001,23.05262582,413.3009948730469,0.0
T010,2735.834798846442,巡航,109.27999866,23.05170673,413.3009948730469,0.0
T010,2745.6887877624126,巡航,109.27895298,23.05078764,413.3009948730469,0.0
T010,2755.5427766783832,巡航,109.27790730000001,23.04986855,413.3009948730469,0.0
T010,2765.396765594354,巡航,109.27686162,23.04894946,413.3009948730469,0.0
T010,2775.250754510324,巡航,109.27581594,23.04803037,413.3009948730469,0.0
T010,2785.1047434262946,巡航,109.27477026,23.04711128,413.3009948730469,0.0
T010,2794.958732342265,巡航,109.27372458,23.04619219,413.3009948730469,0.0
T010,2804.812721258236,巡航,109.2726789,23.0452731,413.3009948730469,0.0
T010,2814.6667101742064,巡航,109.27163322,23.04435401,413.3009948730469,0.0
T010,2824.5206990901765,巡航,109.27058754000001,23.04343492,413.3009948730469,0.0
T010,2834.374688006147,巡航,109.26954186,23.04251583,413.3009948730469,0.0
T010,2844.2286769221178,巡航,109.26849618,23.04159674,413.3009948730469,0.0
T010,2854.0826658380884,巡航,109.2674505,23.04067765,413.3009948730469,0.0
T010,2863.9366547540585,巡航,109.26640482,23.03975856,413.3009948730469,0.0
T010,2873.790643670029,巡航,109.26535914,23.03883947,413.3009948730469,0.0
T010,2883.6446325859997,巡航,109.26431346,23.03792038,413.3009948730469,0.0
T010,2893.4986215019703,巡航,109.26326778,23.03700129,413.3009948730469,0.0
T010,2903.352610417941,巡航,109.2622221,23.0360822,413.3009948730469,0.0
T010,2913.206599333911,巡航,109.26117642,23.03516311,413.3009948730469,0.0
T010,2923.0605882498817,巡航,109.26013074000001,23.03424402,413.3009948730469,0.0
T010,2932.9145771658523,巡航,109.25908506,23.03332493,413.3009948730469,0.0
T010,2942.768566081823,巡航,109.25803938,23.03240584,413.3009948730469,0.0
T010,2952.6225549977935,巡航,109.25699370000001,23.03148675,413.3009948730469,0.0
T010,2962.4765439137636,巡航,109.25594802,23.03056766,413.3009948730469,0.0
T010,2972.3305328297342,巡航,109.25490234,23.02964857,413.3009948730469,0.0
T010,2982.184521745705,巡航,109.25385666,23.02872948,413.3009948730469,0.0
T010,2992.0385106616754,巡航,109.25281098,23.02781039,413.3009948730469,0.0
T010,3001.8924995776456,巡航,109.2517653,23.0268913,413.3009948730469,0.0
T010,3011.746488493616,巡航,109.25071962,23.02597221,413.3009948730469,0.0
T010,3021.600477409587,巡航,109.24967394000001,23.02505312,413.3009948730469,0.0
T010,3031.4544663255574,巡航,109.24862826,23.02413403,413.3009948730469,0.0
T010,3041.308455241528,巡航,109.24758258,23.02321494,413.3009948730469,0.0
T010,3051.162444157498,巡航,109.2465369,23.02229585,413.3009948730469,0.0
T010,3061.0164330734688,巡航,109.24549122,23.02137676,413.3009948730469,0.0
T010,3070.8704219894394,巡航,109.24444554,23.02045767,413.3009948730469,0.0
T010,3080.72441090541,巡航,109.24339986,23.01953858,413.3009948730469,0.0
T010,3090.57839982138,巡航,109.24235418,23.01861949,413.3009948730469,0.0
T010,3100.4323887373507,巡航,109.2413085,23.0177004,413.3009948730469,0.0
T010,3110.2863776533213,巡航,109.24026282,23.01678131,413.3009948730469,0.0
T010,3120.140366569292,巡航,109.23921714000001,23.01586222,413.3009948730469,0.0
T010,3129.9943554852625,巡航,109.23817146,23.01494313,413.3009948730469,0.0
T010,3139.8483444012327,巡航,109.23712578,23.01402404,413.3009948730469,0.0
T010,3149.7023333172033,巡航,109.23608010000001,23.01310495,413.3009948730469,0.0
T010,3159.556322233174,巡航,109.23503442,23.01218586,413.3009948730469,0.0
T010,3169.4103111491445,巡航,109.23398874,23.01126677,413.3009948730469,0.0
T010,3179.2643000651146,巡航,109.23294306,23.01034768,413.3009948730469,0.0
T010,3189.1182889810852,巡航,109.23189738,23.00942859,413.3009948730469,0.0
T010,3198.972277897056,巡航,109.2308517,23.0085095,413.3009948730469,0.0
T010,3198.972277897056,下降,109.2308517,23.0085095,413.3009948730469,0.0
T010,3208.492311059491,下降,109.2308517,23.0085095,389.5009119669596,0.0
T010,3218.0123442219256,下降,109.2308517,23.0085095,365.70082906087237,0.0
T010,3227.5323773843606,下降,109.2308517,23.0085095,341.90074615478517,0.0
T010,3237.0524105467953,下降,109.2308517,23.0085095,318.1006632486979,0.0
T010,3246.5724437092304,下降,109.2308517,23.0085095,294.3005803426107,0.0
T010,3256.092476871665,下降,109.2308517,23.0085095,270.50049743652346,0.0
T010,3265.6125100341,下降,109.2308517,23.0085095,246.7004145304362,0.0
T010,3275.132543196535,下降,109.2308517,23.0085095,222.90033162434895,0.0
T010,3284.65257635897,下降,109.2308517,23.0085095,199.1002487182617,0.0
T010,3294.172609521405,下降,109.2308517,23.0085095,175.3001658121745,0.0
T010,3303.6926426838395,下降,109.2308517,23.0085095,151.50008290608724,0.0
T010,3313.2126758462746,下降,109.2308517,23.0085095,127.69999999999999,0.0
T011,1435.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1445.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1455.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1465.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1475.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1485.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1495.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1505.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1515.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1525.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1535.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1545.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1555.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1565.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1575.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1585.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1595.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1605.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1615.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1625.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
T011,1635.3795658311299,准备装载,109.2308517,23.0085095,127.7,25.0
